corridor,route,pk,lat,lon,speed_kmh,source
a40,A40,173.05743,46.069694,6.503128,130,trace
a40,A40,173.78700,46.069828,6.512576,,pr
a40,A40,173.83908,46.069768,6.513260,130,trace
a40,A40,173.88895,46.069773,6.513907,130,trace
a40,A40,173.93884,46.069781,6.514554,130,trace
a40,A40,173.98875,46.069792,6.515201,129,trace
a40,A40,174.03872,46.069815,6.515848,130,trace
a40,A40,174.08871,46.069843,6.516494,130,trace
a40,A40,174.13870,46.069876,6.517140,130,trace
a40,A40,174.18870,46.069918,6.517784,130,trace
a40,A40,174.23870,46.069960,6.518429,130,trace
a40,A40,174.28869,46.070002,6.519073,130,trace
a40,A40,174.33869,46.070045,6.519718,130,trace
a40,A40,174.38865,46.070099,6.520361,130,trace
a40,A40,174.43862,46.070154,6.521003,130,trace
a40,A40,174.48859,46.070206,6.521646,130,trace
a40,A40,174.53854,46.070263,6.522288,129,trace
a40,A40,174.58851,46.070316,6.522931,129,trace
a40,A40,174.63849,46.070367,6.523574,129,trace
a40,A40,174.68845,46.070422,6.524217,130,trace
a40,A40,174.73857,46.070474,6.524860,130,trace
a40,A40,174.78866,46.070524,6.525503,130,trace
a40,A40,174.83856,46.070573,6.526147,129,trace
a40,A40,174.88847,46.070619,6.526791,130,trace
a40,A40,174.93839,46.070664,6.527435,130,trace
a40,A40,174.98832,46.070707,6.528079,130,trace
a40,A40,175.03826,46.070748,6.528724,129,trace
a40,A40,175.08822,46.070785,6.529369,129,trace
a40,A40,175.13819,46.070820,6.530015,130,trace
a40,A40,175.18818,46.070852,6.530661,130,trace
a40,A40,175.23817,46.070880,6.531307,130,trace
a40,A40,175.28816,46.070907,6.531953,130,trace
a40,A40,175.33816,46.070928,6.532600,130,trace
a40,A40,175.38816,46.070945,6.533247,130,trace
a40,A40,175.43815,46.070959,6.533894,130,trace
a40,A40,175.48814,46.070969,6.534541,130,trace
a40,A40,175.53811,46.070972,6.535188,130,trace
a40,A40,175.58806,46.070972,6.535836,130,trace
a40,A40,175.63799,46.070967,6.536483,130,trace
a40,A40,175.68781,46.070948,6.537130,130,trace
a40,A40,175.73862,46.070920,6.537776,130,trace
a40,A40,175.78979,46.070884,6.538421,130,trace
a40,A40,175.83853,46.070833,6.539065,130,trace
a40,A40,175.88754,46.070772,6.539706,130,trace
a40,A40,175.93672,46.070703,6.540346,130,trace
a40,A40,175.98610,46.070623,6.540983,130,trace
a40,A40,176.03571,46.070530,6.541616,130,trace
a40,A40,176.08543,46.070427,6.542246,130,trace
a40,A40,176.13525,46.070316,6.542873,130,trace
a40,A40,176.18519,46.070191,6.543495,129,trace
a40,A40,176.23517,46.070057,6.544113,129,trace
a40,A40,176.28518,46.069912,6.544725,129,trace
a40,A40,176.33518,46.069751,6.545330,130,trace
a40,A40,176.38515,46.069584,6.545931,130,trace
a40,A40,176.43507,46.069409,6.546527,130,trace
a40,A40,176.48486,46.069221,6.547115,129,trace
a40,A40,176.53447,46.069020,6.547694,129,trace
a40,A40,176.58391,46.068809,6.548265,129,trace
a40,A40,176.63310,46.068586,6.548827,130,trace
a40,A40,176.68193,46.068349,6.549377,130,trace
a40,A40,176.73193,46.068105,6.549921,130,trace
a40,A40,176.78360,46.067855,6.550459,130,trace
a40,A40,176.83339,46.067595,6.550986,130,trace
a40,A40,176.88320,46.067328,6.551507,130,trace
a40,A40,176.93308,46.067054,6.552020,130,trace
a40,A40,176.98304,46.066770,6.552521,130,trace
a40,A40,177.03301,46.066479,6.553015,130,trace
a40,A40,177.08299,46.066184,6.553503,130,trace
a40,A40,177.13297,46.065885,6.553985,130,trace
a40,A40,177.18293,46.065581,6.554461,130,trace
a40,A40,177.23288,46.065274,6.554934,130,trace
a40,A40,177.28282,46.064964,6.555402,130,trace
a40,A40,177.33272,46.064650,6.555866,130,trace
a40,A40,177.38262,46.064336,6.556329,130,trace
a40,A40,177.43252,46.064022,6.556792,129,trace
a40,A40,177.48245,46.063711,6.557258,130,trace
a40,A40,177.53239,46.063403,6.557729,130,trace
a40,A40,177.58235,46.063098,6.558205,130,trace
a40,A40,177.63232,46.062800,6.558689,130,trace
a40,A40,177.68230,46.062508,6.559181,130,trace
a40,A40,177.73191,46.062222,6.559680,130,trace
a40,A40,177.78032,46.061944,6.560189,130,trace
a40,A40,177.82993,46.061688,6.560720,130,trace
a40,A40,177.87990,46.061443,6.561262,130,trace
a40,A40,177.92990,46.061209,6.561815,130,trace
a40,A40,177.97987,46.060988,6.562378,130,trace
a40,A40,178.02980,46.060776,6.562949,130,trace
a40,A40,178.07966,46.060572,6.563525,130,trace
a40,A40,178.12939,46.060381,6.564111,130,trace
a40,A40,178.17907,46.060192,6.564699,130,trace
a40,A40,178.22874,46.060005,6.565287,129,trace
a40,A40,178.27848,46.059813,6.565872,130,trace
a40,A40,178.32832,46.059610,6.566450,130,trace
a40,A40,178.37824,46.059398,6.567020,130,trace
a40,A40,178.42823,46.059174,6.567581,129,trace
a40,A40,178.47819,46.058927,6.568122,129,trace
a40,A40,178.52807,46.058670,6.568652,129,trace
a40,A40,178.57787,46.058404,6.569173,129,trace
a40,A40,178.62756,46.058130,6.569686,126,trace
a40,A40,178.67730,46.057859,6.570203,123,trace
a40,A40,178.72709,46.057593,6.570724,121,trace
a40,A40,178.77687,46.057328,6.571247,119,trace
a40,A40,178.82685,46.057084,6.571790,118,trace
a40,A40,178.87678,46.056866,6.572355,115,trace
a40,A40,178.92649,46.056678,6.572942,113,trace
a40,A40,178.97576,46.056518,6.573547,111,trace
a40,A40,179.02438,46.056386,6.574165,111,trace
a40,A40,179.07241,46.056272,6.574791,111,trace
a40,A40,179.11999,46.056173,6.575422,111,trace
a40,A40,179.16753,46.056074,6.576054,110,trace
a40,A40,179.21559,46.055960,6.576679,110,trace
a40,A40,179.26456,46.055813,6.577292,110,trace
a40,A40,179.31414,46.055636,6.577886,110,trace
a40,A40,179.36404,46.055428,6.578459,110,trace
a40,A40,179.41401,46.055191,6.579008,110,trace
a40,A40,179.46378,46.054926,6.579530,110,trace
a40,A40,179.51310,46.054634,6.580022,110,trace
a40,A40,179.56140,46.054312,6.580472,110,trace
a40,A40,179.60849,46.053966,6.580884,111,trace
a40,A40,179.65419,46.053600,6.581258,111,trace
a40,A40,179.69876,46.053217,6.581594,111,trace
a40,A40,179.74288,46.052820,6.581899,110,trace
a40,A40,179.78780,46.052424,6.582205,110,trace
a40,A40,179.83339,46.052035,6.582528,110,trace
a40,A40,179.88004,46.051660,6.582882,110,trace
a40,A40,179.92780,46.051302,6.583272,110,trace
a40,A40,179.97650,46.050964,6.583698,110,trace
a40,A40,180.02587,46.050647,6.584156,110,trace
a40,A40,180.07566,46.050352,6.584644,110,trace
a40,A40,180.12561,46.050077,6.585156,110,trace
a40,A40,180.17559,46.049822,6.585688,110,trace
a40,A40,180.22549,46.049583,6.586235,110,trace
a40,A40,180.27523,46.049359,6.586796,110,trace
a40,A40,180.32468,46.049154,6.587372,109,trace
a40,A40,180.37390,46.048959,6.587955,106,trace
a40,A40,180.42286,46.048776,6.588546,102,trace
a40,A40,180.47156,46.048603,6.589144,99,trace
a40,A40,180.52009,46.048436,6.589744,96,trace
a40,A40,180.56844,46.048275,6.590348,93,trace
a40,A40,180.61639,46.048127,6.590959,90,trace
a40,A40,180.66412,46.047985,6.591573,87,trace
a40,A40,180.71175,46.047843,6.592187,84,trace
a40,A40,180.76044,46.047701,6.592801,80,trace
a40,A40,180.77043,46.047672,6.592923,79,trace
a40,A40,180.78042,46.047643,6.593046,78,trace
a40,A40,180.79041,46.047615,6.593169,77,trace
a40,A40,180.80040,46.047587,6.593292,76,trace
a40,A40,180.81039,46.047558,6.593415,75,trace
a40,A40,180.82038,46.047530,6.593538,74,trace
a40,A40,180.83037,46.047502,6.593660,73,trace
a40,A40,180.84037,46.047473,6.593783,72,trace
a40,A40,180.85036,46.047445,6.593906,71,trace
a40,A40,180.86035,46.047416,6.594028,70,trace
a40,A40,180.87034,46.047387,6.594151,69,trace
a40,A40,180.88033,46.047359,6.594274,67,trace
a40,A40,180.89032,46.047330,6.594396,65,trace
a40,A40,180.90031,46.047302,6.594519,64,trace
a40,A40,180.91023,46.047261,6.594634,63,trace
a40,A40,180.92016,46.047220,6.594750,62,trace
a40,A40,180.93013,46.047183,6.594867,60,trace
a40,A40,180.94010,46.047146,6.594985,59,trace
a40,A40,180.95008,46.047110,6.595104,58,trace
a40,A40,180.96007,46.047076,6.595224,57,trace
a40,A40,180.97007,46.047043,6.595344,55,trace
a40,A40,180.98006,46.047011,6.595465,53,trace
a40,A40,180.99006,46.046980,6.595587,52,trace
a40,A40,181.00005,46.046950,6.595709,51,trace
a40,A40,181.01005,46.046921,6.595831,50,trace
a40,A40,181.02004,46.046893,6.595954,47,trace
a40,A40,181.03002,46.046865,6.596077,43,trace
a40,A40,181.04001,46.046838,6.596200,40,trace
a40,A40,181.05000,46.046810,6.596323,38,trace
a40,A40,181.05999,46.046782,6.596447,37,trace
a40,A40,181.06997,46.046755,6.596570,39,trace
a40,A40,181.07995,46.046729,6.596694,44,trace
a40,A40,181.08992,46.046704,6.596818,47,trace
a40,A40,181.09988,46.046680,6.596943,52,trace
a40,A40,181.10983,46.046657,6.597068,57,trace
a40,A40,181.11977,46.046635,6.597193,62,trace
a40,A40,181.12968,46.046615,6.597319,67,trace
a40,A40,181.13957,46.046596,6.597446,71,trace
a40,A40,181.14943,46.046579,6.597573,72,trace
a40,A40,181.15928,46.046562,6.597700,73,trace
a40,A40,181.16912,46.046546,6.597828,75,trace
a40,A40,181.17896,46.046530,6.597955,77,trace
a40,A40,181.18884,46.046511,6.598081,79,trace
a40,A40,181.19877,46.046490,6.598207,81,trace
a40,A40,181.24840,46.046385,6.598836,89,trace
a40,A40,181.29827,46.046256,6.599456,97,trace
a40,A40,181.34815,46.046126,6.600075,103,trace
a40,A40,181.39806,46.045992,6.600693,106,trace
a40,A40,181.44801,46.045845,6.601305,108,trace
a40,A40,181.49795,46.045680,6.601906,111,trace
a40,A40,181.54775,46.045490,6.602492,113,trace
a40,A40,181.59699,46.045263,6.603051,115,trace
a40,A40,181.64528,46.045005,6.603579,117,trace
a40,A40,181.69597,46.044721,6.604080,119,trace
a40,A40,181.74793,46.044414,6.604552,120,trace
a40,A40,181.79593,46.044081,6.604986,122,trace
a40,A40,181.84500,46.043721,6.605372,123,trace
a40,A40,181.89457,46.043345,6.605723,125,trace
a40,A40,181.94446,46.042953,6.606041,127,trace
a40,A40,181.99445,46.042541,6.606298,128,trace
a40,A40,182.04417,46.042119,6.606518,128,trace
a40,A40,182.09365,46.041691,6.606711,129,trace
a40,A40,182.14278,46.041257,6.606877,129,trace
a40,A40,182.19175,46.040821,6.607032,129,trace
a40,A40,182.24072,46.040385,6.607187,129,trace
a40,A40,182.28974,46.039949,6.607346,130,trace
a40,A40,182.33921,46.039520,6.607537,130,trace
a40,A40,182.38890,46.039097,6.607752,130,trace
a40,A40,182.43880,46.038679,6.607991,130,trace
a40,A40,182.48882,46.038273,6.608268,130,trace
a40,A40,182.53879,46.037876,6.608568,130,trace
a40,A40,182.58867,46.037486,6.608890,130,trace
a40,A40,182.63827,46.037110,6.609244,130,trace
a40,A40,182.68782,46.036738,6.609606,130,trace
a40,A40,182.73722,46.036367,6.609970,130,trace
a40,A40,182.78627,46.035994,6.610330,130,trace
a40,A40,182.83543,46.035618,6.610685,130,trace
a40,A40,182.88471,46.035239,6.611031,130,trace
a40,A40,182.93417,46.034854,6.611365,130,trace
a40,A40,182.98386,46.034461,6.611678,130,trace
a40,A40,183.03366,46.034062,6.611975,130,trace
a40,A40,183.08356,46.033658,6.612257,130,trace
a40,A40,183.13352,46.033244,6.612509,130,trace
a40,A40,183.18347,46.032827,6.612748,130,trace
a40,A40,183.23339,46.032406,6.612975,130,trace
a40,A40,183.28324,46.031981,6.613185,130,trace
a40,A40,183.33299,46.031553,6.613381,130,trace
a40,A40,183.38267,46.031123,6.613567,130,trace
a40,A40,183.43227,46.030692,6.613746,130,trace
a40,A40,183.48181,46.030259,6.613917,130,trace
a40,A40,183.53129,46.029825,6.614084,130,trace
a40,A40,183.58071,46.029390,6.614245,130,trace
a40,A40,183.63010,46.028954,6.614404,130,trace
a40,A40,183.67996,46.028519,6.614564,130,trace
a40,A40,183.73031,46.028084,6.614727,130,trace
a40,A40,183.78020,46.027650,6.614892,130,trace
a40,A40,183.83010,46.027216,6.615058,130,trace
a40,A40,183.88000,46.026782,6.615226,130,trace
a40,A40,183.92992,46.026349,6.615397,130,trace
a40,A40,183.97985,46.025917,6.615572,130,trace
a40,A40,184.02980,46.025485,6.615751,130,trace
a40,A40,184.07976,46.025055,6.615936,130,trace
a40,A40,184.12974,46.024626,6.616128,129,trace
a40,A40,184.17973,46.024198,6.616325,129,trace
a40,A40,184.22972,46.023771,6.616528,130,trace
a40,A40,184.27971,46.023347,6.616742,130,trace
a40,A40,184.32968,46.022925,6.616961,130,trace
a40,A40,184.37965,46.022504,6.617186,130,trace
a40,A40,184.42958,46.022085,6.617420,129,trace
a40,A40,184.47950,46.021668,6.617658,129,trace
a40,A40,184.52939,46.021251,6.617902,130,trace
a40,A40,184.57922,46.020838,6.618155,130,trace
a40,A40,184.62903,46.020426,6.618412,130,trace
a40,A40,184.67865,46.020014,6.618670,130,trace
a40,A40,184.72778,46.019603,6.618931,130,trace
a40,A40,184.77763,46.019193,6.619194,130,trace
a40,A40,184.82763,46.018784,6.619461,130,trace
a40,A40,184.87764,46.018376,6.619732,130,trace
a40,A40,184.92764,46.017970,6.620010,130,trace
a40,A40,184.97764,46.017565,6.620289,130,trace
a40,A40,185.02764,46.017160,6.620569,130,trace
a40,A40,185.07764,46.016756,6.620851,129,trace
a40,A40,185.12764,46.016350,6.621129,129,trace
a40,A40,185.17764,46.015943,6.621403,129,trace
a40,A40,185.22765,46.015535,6.621673,130,trace
a40,A40,185.27765,46.015128,6.621947,130,trace
a40,A40,185.32766,46.014722,6.622221,130,trace
a40,A40,185.37766,46.014314,6.622492,130,trace
a40,A40,185.42767,46.013906,6.622763,130,trace
a40,A40,185.47767,46.013498,6.623035,130,trace
a40,A40,185.52768,46.013091,6.623307,130,trace
a40,A40,185.57768,46.012683,6.623579,130,trace
a40,A40,185.62769,46.012276,6.623851,130,trace
a40,A40,185.67771,46.011867,6.624119,130,trace
a40,A40,185.72773,46.011458,6.624386,130,trace
a40,A40,185.77775,46.011049,6.624653,130,trace
a40,A40,185.82778,46.010640,6.624920,130,trace
a40,A40,185.87768,46.010230,6.625184,130,trace
a40,A40,185.92743,46.009819,6.625446,130,trace
a40,A40,185.97719,46.009408,6.625707,130,trace
a40,A40,186.02694,46.008997,6.625968,130,trace
a40,A40,186.07689,46.008576,6.626190,130,trace
a40,A40,186.12689,46.008152,6.626404,130,trace
a40,A40,186.17688,46.007728,6.626618,130,trace
a40,A40,186.22688,46.007304,6.626832,130,trace
a40,A40,186.27688,46.006880,6.627046,130,trace
a40,A40,186.32687,46.006456,6.627257,130,trace
a40,A40,186.37679,46.006022,6.627423,130,trace
a40,A40,186.42660,46.005584,6.627570,130,trace
a40,A40,186.47631,46.005145,6.627703,130,trace
a40,A40,186.52594,46.004704,6.627826,130,trace
a40,A40,186.57540,46.004261,6.627934,130,trace
a40,A40,186.62516,46.003817,6.628031,130,trace
a40,A40,186.67572,46.003372,6.628113,130,trace
a40,A40,186.72578,46.002926,6.628188,130,trace
a40,A40,186.77578,46.002480,6.628267,130,trace
a40,A40,186.82578,46.002035,6.628353,130,trace
a40,A40,186.87578,46.001589,6.628432,130,trace
a40,A40,186.92578,46.001144,6.628518,130,trace
a40,A40,186.97577,46.000699,6.628609,130,trace
a40,A40,187.02577,46.000254,6.628701,130,trace
a40,A40,187.07576,45.999810,6.628797,130,trace
a40,A40,187.12575,45.999366,6.628893,129,trace
a40,A40,187.17574,45.998921,6.628981,129,trace
a40,A40,187.22574,45.998476,6.629065,130,trace
a40,A40,187.27574,45.998030,6.629147,132,trace
a40,A40,187.32574,45.997584,6.629224,134,trace
a40,A40,187.37574,45.997139,6.629313,134,trace
a40,A40,187.42574,45.996695,6.629403,134,trace
a40,A40,187.47574,45.996250,6.629491,134,trace
a40,A40,187.52573,45.995804,6.629573,134,trace
a40,A40,187.57573,45.995358,6.629653,134,trace
a40,A40,187.62574,45.994913,6.629735,134,trace
a40,A40,187.67613,45.994467,6.629814,134,trace
a40,A40,187.72617,45.994021,6.629891,134,trace
a40,A40,187.77549,45.993575,6.629966,134,trace
a40,A40,187.82493,45.993128,6.630030,134,trace
a40,A40,187.87447,45.992681,6.630085,134,trace
a40,A40,187.92415,45.992232,6.630127,134,trace
a40,A40,187.97396,45.991784,6.630152,134,trace
a40,A40,188.02381,45.991335,6.630172,134,trace
a40,A40,188.07369,45.990886,6.630186,134,trace
a40,A40,188.12368,45.990437,6.630173,134,trace
a40,A40,188.17368,45.989988,6.630142,134,trace
a40,A40,188.22368,45.989540,6.630090,134,trace
a40,A40,188.27360,45.989094,6.630018,134,trace
a40,A40,188.32349,45.988648,6.629938,134,trace
a40,A40,188.37332,45.988203,6.629849,134,trace
a40,A40,188.42303,45.987760,6.629744,134,trace
a40,A40,188.47269,45.987318,6.629634,134,trace
a40,A40,188.52232,45.986876,6.629520,134,trace
a40,A40,188.57188,45.986434,6.629400,134,trace
a40,A40,188.62134,45.985993,6.629276,134,trace
a40,A40,188.67066,45.985553,6.629149,134,trace
a40,A40,188.71990,45.985112,6.629030,134,trace
a40,A40,188.76922,45.984669,6.628918,134,trace
a40,A40,188.81865,45.984226,6.628814,134,trace
a40,A40,188.86821,45.983781,6.628724,134,trace
a40,A40,188.91786,45.983336,6.628644,134,trace
a40,A40,188.96761,45.982889,6.628574,135,trace
a40,A40,189.01752,45.982441,6.628535,134,trace
a40,A40,189.06745,45.981992,6.628514,134,trace
a40,A40,189.11741,45.981543,6.628516,135,trace
a40,A40,189.16721,45.981095,6.628558,134,trace
a40,A40,189.21701,45.980646,6.628601,134,trace
a40,A40,189.26682,45.980198,6.628644,134,trace
a40,A40,189.31655,45.979751,6.628696,135,trace
a40,A40,189.36627,45.979303,6.628751,135,trace
a40,A40,189.41597,45.978856,6.628809,134,trace
a40,A40,189.46567,45.978408,6.628866,134,trace
a40,A40,189.51544,45.977960,6.628913,134,trace
a40,A40,189.56529,45.977512,6.628947,134,trace
a40,A40,189.61523,45.977063,6.628961,134,trace
a40,A40,189.66535,45.976614,6.628959,134,trace
a40,A40,189.71568,45.976165,6.628940,134,trace
a40,A40,189.76568,45.975717,6.628885,135,trace
a40,A40,189.81567,45.975271,6.628813,135,trace
a40,A40,189.86568,45.974826,6.628723,135,trace
a40,A40,189.91565,45.974384,6.628615,134,trace
a40,A40,189.96556,45.973942,6.628495,134,trace
a40,A40,190.01541,45.973503,6.628362,134,trace
a40,A40,190.06520,45.973064,6.628221,134,trace
a40,A40,190.11500,45.972626,6.628081,134,trace
a40,A40,190.16483,45.972187,6.627944,134,trace
a40,A40,190.21469,45.971747,6.627815,134,trace
a40,A40,190.26461,45.971306,6.627694,134,trace
a40,A40,190.31457,45.970863,6.627583,134,trace
a40,A40,190.36457,45.970419,6.627490,134,trace
a40,A40,190.41458,45.969973,6.627409,134,trace
a40,A40,190.46458,45.969526,6.627342,134,trace
a40,A40,190.51449,45.969078,6.627303,134,trace
a40,A40,190.56424,45.968629,6.627286,134,trace
a40,A40,190.61378,45.968180,6.627289,133,trace
a40,A40,190.65816,45.967732,6.627332,130,trace
a40,A40,190.70412,45.967285,6.627393,126,trace
a40,A40,190.75142,45.966839,6.627472,121,trace
a40,A40,190.79929,45.966396,6.627575,118,trace
a40,A40,190.84792,45.965958,6.627716,115,trace
a40,A40,190.89698,45.965524,6.627882,111,trace
a40,A40,190.94639,45.965095,6.628072,108,trace
a40,A40,190.99609,45.964672,6.628289,106,trace
a40,A40,191.04597,45.964254,6.628528,103,trace
a40,A40,191.09591,45.963840,6.628777,102,trace
a40,A40,191.14566,45.963418,6.628999,102,trace
a40,A40,191.19477,45.962986,6.629171,99,trace
a40,A40,191.24299,45.962545,6.629292,92,trace
a40,A40,191.29068,45.962101,6.629387,83,trace
a40,A40,191.33788,45.961655,6.629463,80,trace
a40,A40,191.34730,45.961565,6.629477,79,trace
a40,A40,191.35671,45.961476,6.629491,79,trace
a40,A40,191.36611,45.961387,6.629505,78,trace
a40,A40,191.37550,45.961297,6.629518,78,trace
a40,A40,191.38489,45.961208,6.629531,77,trace
a40,A40,191.39428,45.961119,6.629544,77,trace
a40,A40,191.40365,45.961029,6.629557,76,trace
a40,A40,191.41303,45.960940,6.629570,76,trace
a40,A40,191.42240,45.960850,6.629582,75,trace
a40,A40,191.43166,45.960761,6.629591,74,trace
a40,A40,191.44063,45.960671,6.629590,73,trace
a40,A40,191.44968,45.960581,6.629592,72,trace
a40,A40,191.45897,45.960492,6.629602,69,trace
a40,A40,191.46825,45.960402,6.629612,66,trace
a40,A40,191.47754,45.960313,6.629621,64,trace
a40,A40,191.48683,45.960223,6.629631,60,trace
a40,A40,191.49612,45.960133,6.629640,55,trace
a40,A40,191.50575,45.960045,6.629663,51,trace
a40,A40,191.51517,45.959956,6.629679,50,trace
a40,A40,191.52434,45.959866,6.629684,49,trace
a40,A40,191.53360,45.959777,6.629693,48,trace
a40,A40,191.54285,45.959687,6.629701,47,trace
a40,A40,191.55207,45.959597,6.629709,46,trace
a40,A40,191.56126,45.959508,6.629715,45,trace
a40,A40,191.57034,45.959418,6.629718,44,trace
a40,A40,191.57908,45.959328,6.629711,42,trace
a40,A40,191.58748,45.959239,6.629696,42,trace
a40,A40,191.59545,45.959151,6.629671,41,trace
a40,A40,191.60293,45.959065,6.629636,40,trace
a40,A40,191.62153,45.958979,6.629595,38,trace
a40,A40,191.66149,45.958894,6.629554,37,trace
a40,A40,191.66955,45.958809,6.629512,36,trace
a40,A40,191.67759,45.958725,6.629469,33,trace
a40,A40,191.68581,45.958639,6.629431,31,trace
a40,A40,191.69448,45.958551,6.629403,30,trace
a40,A40,191.70395,45.958463,6.629407,25,trace
a40,A40,191.71385,45.958376,6.629436,20,trace
a40,A40,191.72375,45.958295,6.629491,19,trace
a40,A40,191.73365,45.958211,6.629534,24,trace
a40,A40,191.74329,45.958121,6.629539,27,trace
a40,A40,191.75310,45.958035,6.629569,29,trace
a40,A40,191.76304,45.957953,6.629621,28,trace
a40,A40,191.77042,45.957907,6.629731,27,trace
a40,A40,191.77794,45.957860,6.629841,27,trace
a40,A40,191.78569,45.957811,6.629949,30,trace
a40,A40,191.79556,45.957729,6.629999,33,trace
a40,A40,191.80552,45.957645,6.630045,36,trace
a40,A40,191.81538,45.957556,6.630062,37,trace
a40,A40,191.82487,45.957466,6.630060,38,trace
a40,A40,191.83372,45.957378,6.630037,39,trace
a40,A40,191.84301,45.957288,6.630028,38,trace
a40,A40,191.85243,45.957199,6.630023,39,trace
a40,A40,191.86185,45.957109,6.630018,38,trace
a40,A40,191.87127,45.957019,6.630013,38,trace
a40,A40,191.88069,45.956929,6.630007,38,trace
a40,A40,191.89011,45.956840,6.630002,38,trace
a40,A40,191.89953,45.956750,6.629997,38,trace
a40,A40,191.90896,45.956660,6.629993,38,trace
a40,A40,191.91841,45.956570,6.629989,38,trace
a40,A40,191.92786,45.956480,6.629985,38,trace
a40,A40,191.93731,45.956391,6.629981,38,trace
a40,A40,191.94676,45.956301,6.629977,38,trace
a40,A40,191.95622,45.956211,6.629973,38,trace
a40,A40,191.96568,45.956121,6.629970,38,trace
a40,A40,191.97514,45.956032,6.629966,38,trace
a40,A40,191.98461,45.955942,6.629963,38,trace
a40,A40,191.99408,45.955852,6.629960,38,trace
a40,A40,192.00357,45.955762,6.629957,38,trace
a40,A40,192.01306,45.955672,6.629955,37,trace
a40,A40,192.02255,45.955582,6.629953,35,trace
a40,A40,192.03204,45.955493,6.629950,27,trace
a40,A40,192.04153,45.955403,6.629948,16,trace
a40,A40,192.05102,45.955313,6.629946,19,trace
a40,A40,192.06051,45.955223,6.629943,24,trace
a40,A40,192.07000,45.955133,6.629941,32,trace
a40,A40,192.07950,45.955044,6.629939,36,trace
a40,A40,192.08900,45.954954,6.629937,39,trace
a40,A40,192.09850,45.954864,6.629935,42,trace
a40,A40,192.10800,45.954774,6.629934,44,trace
a40,A40,192.11770,45.954686,6.629946,44,trace
a40,A40,192.12700,45.954605,6.629980,45,trace
a40,A40,192.63900,45.951275,6.636863,,pr
a40,A40,193.63600,45.942545,6.639761,,pr
a40,A40,194.65900,45.934166,6.645186,,pr
a40,A40,195.63600,45.926708,6.651839,,pr
a40,A40,196.62300,45.922422,6.662997,,pr
a40,A40,197.61900,45.917919,6.674100,,pr
a40,A40,198.62100,45.914439,6.686041,,pr
a40,A40,199.61300,45.910525,6.697542,,pr
a40,A40,200.56600,45.909814,6.709802,,pr
d1212,D1212,0.00000,45.942225,6.629749,30,trace
d1212,D1212,0.00024,45.936009,6.629456,20,trace
d1212,D1212,0.00760,45.935921,6.629486,17,trace
d1212,D1212,0.01732,45.935834,6.629516,27,trace
d1212,D1212,0.02711,45.935746,6.629546,30,trace
d1212,D1212,0.03689,45.935659,6.629577,32,trace
d1212,D1212,0.04670,45.935572,6.629606,30,trace
d1212,D1212,0.05647,45.935484,6.629622,27,trace
d1212,D1212,0.06612,45.935397,6.629592,24,trace
d1212,D1212,0.07534,45.935313,6.629547,22,trace
d1212,D1212,0.08415,45.935233,6.629526,20,trace
d1212,D1212,0.09198,45.935165,6.629609,23,trace
d1212,D1212,0.10165,45.935078,6.629637,24,trace
d1212,D1212,0.11161,45.934989,6.629649,28,trace
d1212,D1212,0.12158,45.934900,6.629655,34,trace
d1212,D1212,0.12938,45.934828,6.629577,34,trace
d1212,D1212,0.13617,45.934764,6.629486,31,trace
d1212,D1212,0.14492,45.934685,6.629430,28,trace
d1212,D1212,0.15423,45.934600,6.629391,26,trace
d1212,D1212,0.16418,45.934510,6.629383,29,trace
d1212,D1212,0.17372,45.934425,6.629423,33,trace
d1212,D1212,0.18324,45.934341,6.629467,38,trace
d1212,D1212,0.19258,45.934258,6.629517,38,trace
d1212,D1212,0.20145,45.934180,6.629579,38,trace
d1212,D1212,0.20952,45.934109,6.629658,35,trace
d1212,D1212,0.21731,45.934041,6.629742,32,trace
d1212,D1212,0.22509,45.933973,6.629827,28,trace
d1212,D1212,0.23473,45.933887,6.629864,27,trace
d1212,D1212,0.24393,45.933804,6.629846,32,trace
d1212,D1212,0.25283,45.933722,6.629791,40,trace
d1212,D1212,0.26156,45.933643,6.629732,42,trace
d1212,D1212,0.27032,45.933563,6.629673,43,trace
d1212,D1212,0.27915,45.933482,6.629616,43,trace
d1212,D1212,0.28812,45.933400,6.629564,44,trace
d1212,D1212,0.29757,45.933314,6.629525,44,trace
d1212,D1212,0.30634,45.933234,6.629468,43,trace
d1212,D1212,0.31564,45.933149,6.629426,42,trace
d1212,D1212,0.32537,45.933061,6.629402,43,trace
d1212,D1212,0.33527,45.932972,6.629388,44,trace
d1212,D1212,0.34522,45.932883,6.629380,45,trace
d1212,D1212,0.35514,45.932793,6.629369,45,trace
d1212,D1212,0.36508,45.932703,6.629359,44,trace
d1212,D1212,0.37503,45.932614,6.629350,44,trace
d1212,D1212,0.38498,45.932524,6.629343,43,trace
d1212,D1212,0.39496,45.932434,6.629339,43,trace
d1212,D1212,0.40495,45.932345,6.629340,44,trace
d1212,D1212,0.41488,45.932256,6.629358,45,trace
d1212,D1212,0.42470,45.932168,6.629386,46,trace
d1212,D1212,0.43447,45.932081,6.629418,47,trace
d1212,D1212,0.44425,45.931994,6.629449,48,trace
d1212,D1212,0.45410,45.931906,6.629475,49,trace
d1212,D1212,0.46402,45.931817,6.629494,48,trace
